"word","word_count"
"Drupal,Xml,Php,Json,Joomla,Mysql,Press,Magento","1"
"Adfdevelopment,Sql,Ssis,Experience,Keywords,Adf,Sql","1"
"Html5,Mobile,Bootstrap,Javascript,Jquery,Webtechnologies,Html,Angularjs","1"
".Net,Angular,Javascript,C#","1"
"Css,Spring,Java,Softwareengineering,Mysql,Html,Oracle,Maven,Javascript,Javadeveloper,Nosql,Springsecurity,Cassandra,Jsp,Jdbc,Hibernate,Docker,Security,Git,Springmvc,Postgresql,Couchbase,Javaee,Debugging,Jpa,Rest,Rdbms,Gradle,Ibmdb2,Servlets,Splunk","1"
"Java,Struts,Javascript,Jpa/Hibernate,Rest,Css,Html5,Jsp,Seniorsoftwareengineer,Jee,Hibernate,Ajax,Apachetomcat,Jquery,Spring,Database,Java,Xml,Json,Jpa,Datastructures,Mysql,Mvc,Objectorientedprogramming,Oojs,Rest,Junit,Oracle,Javascript,Struts,Ooad","1"
"Presentationskills,Learning,Incentives,Communication","1"
"Database,Mysql,Triggers,Pl/Sql,Sql,Plsql","1"
"Css,Html5,Sharepoint,Teamplayer,Javascript,Webdevelopment,Html","1"
"Scriptlanguage,Sql,Docker,Databasemanagement,Java,Devops,Linux,Softwareengineering,Mysql,Perl,Cloudservices,Python,Unixadministration,Ruby,Php","1"
"Css,Mobile,Html,Websitedevelopment","1"
"Html5,Bootstrap,Ajax,Javascript,Jquery,Html,Softwareengineer","1"
"Oop,Iphonedeveloper,Xml,Mobileapplicationdevelopment,Xcode,Swift","1"
"Excel,Mis,Typing,Pivottable","1"
"Authoring,Robohelp,Teamplayer,Framemaker,Xml,Html","1"
"Machinelearning,Django,Python,Css,Html","1"
"Html5,Jdbc,Ajax,Jquery,Javascript,Javadeveloper,Sql,Spring,Java","1"
"Corepython","1"
"Databasemaintenance,Recovery,Sql,Database,Sqldba,Linux,Replication,Oracle,Performancetuning,Restore,Indexing,Os,Databasemigration,Informix,Queryoptimization","1"
"Contentideas,Seocontent,Copywriting","1"
"Rest,Security,Xml,Api,Servicedesign,Gateway,Soap,Datapower","1"
"Dml,T-Sql,Sql,Database,Xpath,Dtd,Xml,Ssrs,Reportbuilder,Debugging,Problemsolving,Teamplayer,Softwaredeveloper","1"
"Reports,Excel,Expenses,Projectmanager","1"
"Java,Html5,Html,Problemsolving,Bootstrap,Angularjs,Jquery","1"
"Excel,Tds,Statutory,Gst,Accounts,Tally,Finance","1"
"Mssqldba,,Rdbmssupport,,Troubleshooting,,Ha/Drtechnologies,,Databasedesign,Informationtechnology,Storagemanagement,Sybase,Databasesecurity,Recovery,Patching,Databaseadministrator,Replication,Infrastructure,Logshipping","1"
"Gst,Tds,Tally,Taxation,Excel","1"
"Css,Bootstrap,Storage,Jquery,Xml,Devops,Debugging,Html,Python,Javascript","1"
"Html5,Mobile,Problemsolving,Javascript,Jquery,Javascriptdeveloper,Git,Teamcity","1"
"Python,Javascript,Docker,Django,Postgresql,Oops,Mysql,Mongodb,Opencv","1"
"Asp.Netc#,Html,Webservices,Node,Htmljavascript","1"
"Infrastructureascode(Iac),Continuousintegration/Continuousdeployment(Ci/Cd),Cloudmanagement,Monitoringandalerting,Securityandcompliance,Conference,Orchestration,Docker,Devops,Cloudcomputing,Python","1"
"Elasticsearch,Python,Node.Js,Java,Oracle,Linux,Pl/Sql,Sql","1"
"Oracle,Xml,Webdeveloper,Codeigniter,Linux,Php,Mysql,Javascript","1"
"Taxreturns,Tax,Directtax,Excel","1"
"Datawarehousing,Sql,Database,Technicalskills,Pl/Sql,Oracle,Triggers","1"
"Pythonscripting,Xml,Pl/Sql,Python,Openerp,Writtencommunication","1"
"Asp.Net,Ssrs,.Net,Mvc,Jquery,Sql","1"
"Java,Javaee,J2Ee,Javadeveloper","1"
"Css,Html5,Mobile,Javascript,Infrastructure,Html,Api","1"
"Css,Html5,Webtechnologies,Html,Webdesigning,Javascript,Jquery","1"
"Automationframework,Appium,Selenium,Linux,Jenkins,Agile,Testlink,Jira","1"
"Python,Sql,Pythonstrong","1"
"Css,Html5,Javascript,Node.Js,Git,Devops,Html,Mongodb","1"
"Reports,Excel,Mis,Typing,Reporting","1"
"Html5,Ajax,Jquery,Javascript,Javascriptdeveloper,Webdevelopment,Angularjs","1"
"Python,Css,Javascript,Database,Django,Git,Postgresql,Webdevelopment,Html,Mysql","1"
"Excel,Mis,Pricing,Reporting,Salesactivities","1"
"Advancedjava,Webapplications,Clouddrivenproducts,Codereviews,Product/Projectrequirements,Production,Productdevelopment,Documentation","1"
"Orchestration,Sql,Docker,Git,Devops,Linux,Mysql,Softwareengineering,Perl,Cloudservices,Python,Github,Unixadministration,Teamplayer,Svn,Ruby,Infrastructure,Php","1"
"Spring,Rest,Java,J2Ee,Debugging,Mvc,Pl/Sql,Mongodb,Soap,Javadeveloper,Sql","1"
"Mssql,Ssrs,Ssisandssas,Dwhdatabasedesigning","1"
"Css,Github,Mobile,Javascript,Jquery,Grunt,Html","1"
"Devops,Srepractice,Python,Cloudtechnologies,Ci/Cdpipeline,Learning,Jobposting,Leave,Recruitmentprocess","1"
"Css,Ajax,Java,Xml,Php,Mysql,Html,Smarty,Websitedevelopment","1"
"Css,Html5,Javascript,React.Js,Node.Js,Git,Html","1"
"Java,Xml,J2Ee,Debugging,Html,Mongodb,Maximo,Mobile,Javascript,Jsf","1"
"Python,Database,Django,Git,Html5,Debugging,Javascript,Jquery","1"
"Jsp,Mobile,Svn,Hibernate,Jquery,Javascript,Javadeveloper,Eclipse,Nosql,Spring,Database,Java,Xml,J2Ee,Json,Mysql,Soap","1"
"Storage,Healthcare,Usability,Ui,Xml,Writing,Lifecycle,Sdlc,Forms","1"
"Css,Htmldeveloper,Html5,Mobile,Bootstrap,Javascript,Jquery,Html","1"
"Computertyping,30Wpm,Excel,Msword,Tallyerp,Advancedexcel,Microsoftoffice","1"
"Socketprogramming,Jee,Mockito,Hibernate,Spring,Oop,Java,Git,Xml,Json,Mysql,Datastructures,Ipc,Log4J,Rest,Junit,Oracle,Maven,Javaapi,Svn,Javadeveloper,Gradle,Infrastructure,Databaseservers,Ioc","1"
"Udp,Docker,Linux,Javascript,Infrastructure","1"
"Python,Svn,Git,Devops,Clearcase","1"
"Oracle,Pl/Sql,Informatica,Fundaccounting,Technicalleadership,Autosys,Datawarehousing,Control-M,Plsql,Unixscripting,Perl,Pl/Sql,Oracle,Productionsupport,Technicalconsultant,Oraclesql","1"
"Dml,Datawarehousing,Dbms,Sql,Databasedevelopment,Database,Microsoft.Net,Sqldeveloper,Pl/Sql,Technicalskills,Ddl","1"
"Python,Html5,Javascript,Nosql,Docker,Django,Softwaredeveloper,Mongodb","1"
"Github,Git,Devops,Infrastructure,Hosting,Api,Ado","1"
"Excel,Reports,Mis,Stock,Expenses","1"
"Microsoftofficeexcel,Typing,Excel,Dataentry,Dataentryoperator,Word","1"
"Springbootjavamicroserviceswebservicesjavascriptandjqueryj2Ee","1"
"Css,Bootstrap,Ajax,Jquery,Git,Debugging,Html,Webdesigning,Github,Htmldeveloper,Mobile,Javascript,Php,Angularjs","1"
"Aws,Devops,Microservices,Infrastructureascode,Ci/Cdpipeline,Security,Git,Softwareengineering,Github,Python,Groovy","1"
"Sql,Spring,Java","1"
"Css,Wordpress,Bootstrap,Compilers,Api","1"
"Ux,Webdesign,Webgraphics,Forms,Css3,Uxdesign","1"
"Sybase,Oracle,Hibernate,Javadeveloper,Eclipse,Spring,Databasemanagement,Database,Java,Git,Xml,J2Ee,Json,Shellscripting,Mvc,Sqldatabase","1"
"Developmenttesting,Xml,Mobile,Json,Soap","1"
"C,Softwaredesign,Docker,Security,Devops,Softwareengineering,C#,Python,Softwaretesting,Mobile","1"
"Python,Css,Mvcarchitecture,Ajax,Javascript,Jquery,Sql,Django,Apache,Postgresql,Linux,Webtechnologies,.Net,Webdevelopment,Html,Mysql,Objectorientedprogramming","1"
"C,Xamarin,Html5,Mobile,Java,Bluetooth,Xml,Json,Phonegap","1"
"Taxreturns,Tax,Accounting,Excel,Mbafinance,Taxcompliance","1"
"Rest,Javascript,Sql,Xml,Reportbuilder,Json,Soap,Crm","1"
"Apache,Xml,Json,Rest,C,Springboot,Soap,Javaprogramming","1"
"C#,Sqlserverdevelopment,Sql,Sqlscripting,Database,Java","1"
"Html5,Datastructures,Javascript","1"
"Css,Webtechnologies,Html,Technicalskills","1"
"Storage,Sso,Systemadministration,Security,Devops,Voip,Linux,Cloudservices,Author,Teamplayer,Webhosting,Infrastructure,Productionenvironment","1"
"Fundamentals,Informationtechnology,Bootstrap,Javascript","1"
"Python,Operatingsystem,Ipnetworking,Lamp,Infrastructure,Devops,Shellscripting","1"
"Mssqldeveloper,Sql,Tsql,Backupandrecovery,Ssas,Ssis,Ssrs,Sharepoint,T-Sql,Database,Xml,Windows,Visualstudio","1"
"Teamplayer,Javadeveloper,Sql,Java,Linux,Javaee,Debugging,Hadoop,Bigdata,Hbase","1"
"Security,Devops,Nist","1"
"C,Javascript,Sql,Salesforce,Pmp,Java,Consultant,Xml,Crm,Asp","1"
"Python,Problemsolving,Nosql,Elasticsearch,Linux,Debugging","1"
"Reports,Accounting,Reporting,Cfa,Collection,Excel,Accountancy,Cma,Finance","1"
"Xamarin,Mobile,Storage,Javascript,Java,Mvvm,Xml,Json,Api,Mvc","1"
"Docker,Git,Nms,Devops,Linux,Mqtt,Python,C,Director,Php,Openstack","1"
"Database,Oraclepl/Sql,Pl/Sql,Triggers,Sql","1"
"Css,Consultant,Html5,Webtechnologies,Html,Javascript,Jquery","1"
"Cryptography,Mining,Nosql,Java,Infrastructure,Openstack","1"
"Javadeveloper,Existingsoftware,Testing","1"
"Git,Json,Svn,Javascript","1"
"Clouddatawarehouse,Snowflake,Python,Sqlqueries,Datamanipulation,Orchestration,Apache,Globaldelivery,Adf,Datawarehousing,Database","1"
"Unix/Linux,Databases/Sql,Monitoring/Debugging,Attentiontodetail,Communicationskills,Python,Oracle,Mysql","1"
"Automation,Devops,Containerization,Ado,Azurecloud,Security,Infrastructure,Softwaredelivery,Docker","1"
",Netcore,React,Sql,Databaseskills,Fullstack,Restapi,Sql,React.Js,Elasticsearch,Database,Devops,Asp.Net,Asp.Net,Technicalskills,Mongodb,Asp.Net,Microsoftazure,Nosql","1"
"Arcgis,Docker,Sql,Database,Java,Git,Postgresql,Devops,Linux,Softwareengineering,Rest,Python,Svn,Nosql,Django,Managementsystems","1"
"Com,Vb,Javascript,Visualstudio,Xml,Asp.Net,Html,Asp","1"
"React.Js,Java,Mobile,Javascript","1"
"Database,Java,Mongodb,Sqldatabase,Nosql,Sql","1"
"Erp,Salesorder,Reconciliation,Excel,Audit,Pricing","1"
"Pythondevelopment,Flask,Aws/Gcppaasplatform,Apidevelopment,Database/Sql,Restapi,Problemsolving,Storage,Infrastructure","1"
"Devops,Cloudtechnology,Python,Unix/Linux,Cloudbasedplatforms,C,Scala,Docker,Bigdata,Technicalskills,Javascript,Ruby,Openstack","1"
"Css,Html5,Wordpress,Bootstrap,Bugfixing,Jquery,Java,Html,Softwareengineering,Htmldeveloper,Mobile,Javascript","1"
"Taxreturns,Tax,Accounting,Excel,Incometax,Profit","1"
"Excel,Reports,Paymentprocessing,Collection,Paymentcollection","1"
"Css,Mobile,Javascript,Jquery,Oop,Xml,Json,Webdevelopment,Phonegap","1"
"Storage,Usability,Ui,Xml,Writing,Lifecycle,Sdlc,Forms","1"
"Database,Bugfixing,Sql","1"
"Hibernate,Sql,Spring,Java,Systemdevelopment,Linux,Jpa,Mysql,Python,Oracle,Javadeveloper,Nosql,Ruby,Databaseservers","1"
"Fundamentals,Algorithms,Python,Problemsolving,Javadeveloper,Java,Javaee,Datastructures,Softwareengineering","1"
"Python,Restapi,Docker,Devops,Linux,Mongodb","1"
"Phpdeveloper,Ajax,Jquery,Xml,Php,Json,Soap","1"
"Python,Maven,Nosql,Docker,Spring,Jaxb,Springboot,Database,Java,Xml,Json","1"
"Sql,Requirement,Web,Dotnet","1"
"Javadeveloper,Java,J2Ee,Ejb","1"
"Tally,Microsoftexcel,Tallyerp,Accounting","1"
"Asp.Netc#,C#,Javascript","1"
"Excel,Mis,Techsavvy,Communication,Interpersonal,Reports","1"
"Oop,Security,Java,J2Ee,Datastructures,Python,Problemsolving,Knockoutjs,Javascript,Springframework,Angularjs,Softwaredeveloper","1"
"Tax,Accounting,Excel,Audit,Incometax,Depreciation,Taxcompliance,Reporting","1"
"Devsecopspractices,Infrastructureautomation,Releasemanagement,Changemanagement,Ci/Cdpipelines,C,Devops,Softwareengineering,Bigdata,Python,Nosql,Docker,Database,Git,Linux,Kernel,Teamplayer,Windows,Gnu","1"
"Tds,Tax,Directtax,Reconciliation,Excel,Reporting,Creditcontrol","1"
"Algorithms,Css,Softwaredesign,Bootstrap,Git,Html,Datastructures,Python,Director,Javascript,Django","1"
"Azuredatafactory,Azuredatabricks","1"
"Html5,Angularjs,Javascript,Docker","1"
"Excel,Gst,Incometax,Accounts,Accounting,Commerce,Depreciation","1"
"Informationtechnology,Webapplication,Testing","1"
"Python,Django,Flask,Pyramid,Htmljavascript,Orm","1"
"Rest,Oracle,Security,Xml,Soap","1"
"Customerservice,Communication,Microsoftexcel,Problemsolving,Teammanagement,Reports,Dealing,Verbalcommunication,Excel,Mis","1"
"Rest,Junit,Cloudservices,Orchestration,Oss,Docker,Apex,Spring,Java,Consultant","1"
"Spring,Mvcframework,Java,Jsp,Webtechnologies,J2Ee,Mysql,Javadeveloper","1"
"C,Debugger,Mvcarchitecture,Xml,Json,Mysql","1"
"Devops,Dockerproducts,Ansible,Jenkins,Kubernetes,Amazonwebservices(Aws),Git,Linux,Devopengineer","1"
"Restapi,Javascript,Productdevelopment","1"
"Python,Github,Sql,Security,Devops,Json,Api","1"
"Azurecloudinfrastructure,Costanalysis,Optimizationstrategies,Estimationfornewapplications,Costeffectiveopportunities,Reports,Budgetmonitoring,Budgeting,Finance,Expenses","1"
"Rest,Mobile,Javadeveloper,Spring,Java,J2Ee,Telecom,Soap","1"
"Java,Atg,Endeca,Xml,Designpatterns,Fundamentals,Oracle,Java,Atg,Xml,J2Ee,Api,Endeca","1"
"Iosdeveloper,Ios,Xcode,Objectivec,Xml,Swift","1"
"Reporting,Forecasting,Teamplayer,Excel,Internet","1"
"Database,Java,Xml,J2Ee,Mysql,Javascript,Ds","1"
"Orchestration,Docker,Java,Devops,Python,Springboot,Unix/Linux","1"
"Roc,Reporting,Issue,Excel,Variance,Fc,Finance","1"
"Python,Django,Itskills,Html5,Api,Jquery","1"
"Css,Jquery,Javascript,Zendframework,Xml,Webdeveloper,Php,Mysql,Html,Magento","1"
"C#,C,Systemprogramming,Os,Javadeveloper,Java,Games,Debugging,Objectorientedprogramming","1"
"Html5,Mobile,Softwaredeveloper","1"
"Html5,Php,Html,Bootstrap,Javascript,Jquery","1"
"Css,Teamplayer,Html,Bootstrap","1"
"Html5,Storage,Python,Javascript,Django,Infrastructure","1"
"Reports,Accounting,Reporting,Excel,Filing","1"
"Sqlserver,Storedprocedures,Dataanalysis,Debugging,Agileprojects,Dml,Database,Sqldeveloper,Databasesecurity,Ddl","1"
"Springframework,Springboot,Java,Springmvc,J2Ee,Hibernate,Javadeveloper,Sql","1"
"Hosting,Docker,Java,Xml,Technicalskills","1"
"Java,Usecases,Applicationstoryboards","1"
"Androidsdk,Cordova,Javascript","1"
"Biengineer,Googlelooker,Sql,Ux/Uidevelopment,Leadershipandmentoring,Informationtechnology,Security,Html,Javascript","1"
"Javadeveloper,Devops,Infrastructure,.Net","1"
"C,Css,Javascript,Java,Databaseprogramming,Xml,Php,Html","1"
"Ssas,Bi,Datawarehousing,Ssis,Qlikview","1"
"Wordpress,Html5,Html,Bootstrap,Jquery,Javascript","1"
"Net,Asp,Net,C#,Jquery,Oops,Microsoft.Net,Asp.Net,Softwareengineer,Mvc,Sql","1"
"Azurecloudops,Devops,Infrastructureautomation,Ci/Cdpipelines,Scriptinglanguages(Python,Bash,Powershell),Informationtechnology,Storage,Security,Api","1"
"Androidsdk,Sqlite,Webservices,Androidstudio,Memorymanagement,Oop,Java,Designpatterns,Xml,Androiddeveloper","1"
"Oracle,Html5,Hibernate,Hibernateframework,Ajax,Javadeveloper,Sql,Java,Struts,Leadershipskills,J2Ee,Javaee,.Net,Softwaredeveloper","1"
"Java,Architect,Lead,Designer,Teammanagement,Objectorientedanalysis,Mentor,Technicalleadership,Applicationdesign,Databasedesign,Java,Technologymanagement,Uml,Designpatterns,Systemdevelopment,Datastructures,Clientserver,Mentoring,Applicationdevelopment,Systemarchitecture,Ooad","1"
"Storage,Database,Devops,Linux,Perl,Python,Os,Ruby,Sqldatabase","1"
"Css,Soa,Html5,Wordpress,Ajax,Jquery,Apache,Java,Xml,Linux,Zend,Datastructures,Mysql,Api,Moodle,Rdbms,Joomla,Javascript,Nosql,Drupal,Php","1"
"Css,Jsp,Jdbc,Hibernate,Ajax,Jquery,Sql,Spring,Database,Java,J2Ee,Json,Mysql,Html,Director,Xml/Xsl,Javascript,Javadeveloper,.Net,Softwaredeveloper","1"
"React.Js,Html5,Angularjs,Javascript","1"
"Configuration,Networking,Softwareinstallation,Network,Installation,Windowsserver,Infrastructure","1"
"Javadeveloper,Sql,Springframework,Springboot,Java,Springsecurity,Springmvc,Postgresql,Systemdevelopment,Mysql","1"
"Css,Devops,Softwareengineering,Html,Rest,Javascript","1"
"Css,Writtencommunication,Html,Bootstrap","1"
"Oracle,Microsoftazure,Triggers,Nosql,Sql,Security,Database,Ssrs,Sqldeveloper,Mongodb,Couchdb","1"
"Html5,Javascript,Database,Java,Apache,Infrastructure,Linux,Html,Mysql,Sqlprogramming","1"
"Pythontestautomationflashbootloadertestingserialcommunicationprotocolsrequirementsengineeringqualitymanagement,Testcases,Security,Testingtools,Defectmanagement,Perl,Testdesign,Infrastructure,Agile","1"
"Excel,Accounts,Celebritymanagement","1"
"Algorithms,Storage,Memorymanagement,Database,Git,Xml,Json,Objectorientedprogramming,Mvc,C,Javascript,Webtechnologies","1"
"Conference,Databaseengine,Storage,T-Sql,Writtencommunication","1"
"Sql,Security,Git,Devops,Linux,Api,Cli,Junit,Operatingsystem,Maven,Gradle,Gateway","1"
"Git,Infrastructure,Devops,Linux,Api,Gateway","1"
"Security,Mvc,Sqlprogramming","1"
"Debugging,Webprogramming,Sql","1"
"Html,Css,Javascript,React,Angular,Htmldeveloper,Html5,Mobile,Jquery,Shopify,Php","1"
"Rest,Css,Javascript,Grunt,Html,Mvc,Angularjs","1"
",Net,Sqlserver,Wpf,Queryoptimization,Datamodelling,.Net,Databasedevelopment,Sql","1"
"Rest,Softwarepackages,Html","1"
"Algorithms,Spring,Java,Git,Xml,Json,Datastructures,Html,Api,Rest,Javascript,Springboot,Node.Js","1"
"Css,C,Problemsolving,Ajax,Javascript,Jquery,Xml,Html,Mvc","1"
"Oraclepl/Sqldevelopment,Sqldevelopment,Postgresqldevelopment,Performancetuning&Optimization,Datamodelling,Artificialintelligence,Plsql,Database,Oops,Sqldeveloper,Softwareengineering,Telecom,Rdbms,Triggers,Oraclesql","1"
"Python,Excel,Dataanalysis,Analyticalskills,Quicklearner,Engineering","1"
"Excel,Mis,Financialplanning,Reporting,Finance,Financialstatements","1"
"Css,Softwareengineer,Html,San,Javascript","1"
"Excel,Filing,Gst,Tax,Accounting,Finance,Ca","1"
"Rdbms,Oracle,Soa,Sql,Java,Serviceorientedarchitecture","1"
"Informationtechnology,Sql,Java,Pl/Sql,Github,Ant,Maven,Toad","1"
"Commerce,Reporting,Reconciliation,Excel","1"
"Gcc,Apache,J2Ee,Mysql,Pl/Sql,Ivrs,Python,Mq,Messaging,Springframework,Node.Js,Springsecurity,Soap,Webrtc,Freeswitch,Storage,Hibernate,Sql,Docker,Uml,Mongodb,Middleware,Ivr,Springboot,Managementsystems","1"
"Pythonprogramming,Serversidedevelopment,Restfulapis,Databasemanagementsystems,Cloudplatforms,Artificialintelligence,Sql,Docker,Git,Jam,Games,Softwareengineer,Softwareengineering,Simulator,Mobile,Nosql","1"
"Api,Storage,Javascript","1"
"Sapabap,Javascript,Businessautomation,Ecc,S4Hana,Sapabapdeveloper,Fi,Enterpriseresourceplanning,Database,Sap-Is,Consultant","1"
"Css,Html5,Teamplayer","1"
"Rest,Html5,Angulardeveloper","1"
"Spring,Gradle,Springboot,Java,Maven,Oops,Multithreading,Hibernate,Javadeveloper","1"
"Css,Html,Jquery,Developuimockups","1"
"Problemsolving,Bootstrap,Hibernate,Javascript,Jquery,Javadeveloper,Spring,Database,Java,Struts,Webtechnologies,J2Ee","1"
"Cursor,Dml,Oracle,Exceptionhandling,Bi,Oracleforms,Datawarehousing,Triggers,Ddl,Plsql,Database,Sqldeveloper,Debugging,Pl/Sqldeveloper","1"
"Orchestration,Docker,Java,Devops,Debugging,Python,Cloudservices,Messaging,Productionenvironment,.Net","1"
"Laravel,Css,Webdevelopment,Html,Api,Javascript","1"
"Docker,Security,Java,Iam,Devops,Linux,Perl,Python,Cloudservices,Unixadministration,Groovy,Infrastructure","1"
"Css,Html5,Html,Bootstrap,Graphics,Jquery,Javascript","1"
"Devopsengineer,Aws,Automationandconfigurationmanagement,Continuousintegration/Deployment,Linux/Unixadministration,Python,Mobile,Ruby,Consultant,Releaseengineer","1"
"Python,Svn,Database,Django,Git,Infrastructure,Mysql","1"
"Rest,C,Database,Xml,Json","1"
"Sql,Docker,Security,Iam,Linuxadministration,Devops,Linux,Asp.Net,Softwareengineering,Mysql,Mvc,Github,Teamplayer,Windows,Infrastructure","1"
"Gradle,Groovy,Writtencommunication,Devops,Infrastructure","1"
"Cli,Css,Htmldeveloper,Webdeveloper,Debugging,Html,Javascript","1"
"Git,Ubuntu,Devops,Infrastructure,Linux,Docker","1"
"Java,Spring,Javaee,Batchprocessing,Backenddevelopment,Tomcat,Jetty,Jbossservers,Databases,Webapplicationdevelopment,Securejava,Multithreadedapplications,Git,Maven,Autonomy,Problemsolving,Javadeveloper","1"
"Wordpress,Html5,Ajax,Javascript,Jquery,Xml,Php,Json,Mysql","1"
"Python,Css,Html5,Machinelearning,Webtools,Xml,Infrastructure,Json","1"
"Bi,Businessintelligence,Sql,Etl,Ssis,Dataintegration","1"
"C#,Python,Virtualreality,Mobile,Augmentedreality,Opencv","1"
"Mockito,Spring,Security,Database,Java,J2Ee,Objectorientedprogramming,Junit,Teamplayer,Javadeveloper,Jdk,Springboot,J2Eetechnologies","1"
"Msbi,Ssis,Ssrs,Ssas,,Net,Sharepoint,Problemsolving,Sql,Asp.Net,Mvc","1"
"Waterfall,Agile,Sdlc,Sql","1"
"Wordpressdeveloper,Html5,Php,Html,Javascript,Jquery","1"
"Pythonprogramming,Scripting,Databases(Oracle),Pl/Sqlknowledge,Agileenvironment,Python,Oracle,Oraclepl/Sql,Businessenvironment,Pythonscripting,Postgresql,Linux,Unix","1"
"C,Sql,Docker,Java,Devops,Linux,Mysql,Teamplayer,Infrastructure,Unix","1"
"Jee,Mockito,Docker,Spring,Java,Git,J2Ee,Rest,Junit,Maven,Javadeveloper,Springboot,Writtencommunication,Javawebservices","1"
"Purchase,Store,Dispatch,Excel,Workingskills,Dispatchexecutive","1"
"Python,Database,Django,Restapi,Oops,Machinelearning,Artificialintelligence","1"
"C,Css,Github,C,Html5,Svn,Javascript,Jquery,Javadeveloper,Spring,Springframework,React.Js,Java,Postgresql,Struts,Oops,J2Ee,Json,Mysql","1"
"C#,C,Asp.Net,.Net,Sql,C#.Net,Xml,Asp.Net,.Net","1"
"Css,Html5,Firefox,Mobile,Javascript,Jquery,Html,Webdevelopment","1"
"Python,Cloud,Azurecloud,Dataintegration,Dataarchitecture,Datawarehousing,Sql,Git,Technicalskills,Mongodb,Python,Teamplayer,Neo4J,Django,Infrastructure","1"
"Spring,Rest,Java,Soap,Javadeveloper","1"
"Restapi,Javascript,Restfulapis","1"
"Dataanalysis,Sql,Predictivemodeling,Businessintelligence,Communication,Reports,Accounting,Commerce,Reporting,Excel,Finance","1"
"Storage,Security,Emr,Customersuccess,Businessanalytics,Interconnect","1"
"Devopsarchitect,Multicloudenvironments,Ci/Cdpipelines,Automation,Containerization,Python,Orchestration,Docker,Infrastructure","1"
"Systemadmin,Hardwarenetworkengineer,Desktopengineer,Networkengineer,Systemengineer,Systemadministrator,Windows,Linuxserver,Unix","1"
"C#,Rest,Mobile,Visualstudio,Xaml,Xml,.Net,Soap","1"
"Php,Html,Mvc,Bootstrap,Ajax,Javascript,Jquery","1"
"Sapdigital,Javascript,Pl/Sql","1"
"Continuousintegration,Devops,Openshift,Azuredevops,Linuxsystemadministration,Systemsecurity,Docker,Ds,Git,Postgresql,Debian,Heroku,Mysql,Cloudcomputing,Mongodb,Python,Ubuntu,Nosql,Infrastructure","1"
"Html5,Ajax,Javascript,Jquery,Shopify,Api","1"
"Rest,Mobile,Javascript,Git,Java","1"
"Dealing,Salesorder,Excel,Advancedexcel,Pricing,Finance","1"
"Devopsautomation,Cloudinfrastructure,Javamicroservices,Dockerandkubernetes,Infrastructureascodeframeworks,Orchestration,Informationtechnology,Snmp,Unix/Linux,Javaprogramming,Hosting,Sql,Security,Database,Iam,Productionsupport,Productionenvironment","1"
"Excel,Ca,Cfa","1"
"Sql,Oop,Mysql,Python,Oracle,Juniordeveloper,Teamplayer,Infrastructure,Softwaredeveloper","1"
"Os,Restapi,Exceptionhandling,Java,Xml,Oops,Json,Api","1"
",Netdevelopment,Sql,C#/Vb,Javascript/Html,Queryoptimization,Css,Html5,Sqlserverdevelopment,Vb.Net,Jquery,Database,Asp.Net,Sqldeveloper,Visualbasic,.Netdeveloper,Visualsourcesafe,Productionsupport,Forms","1"
"Html,Htmljavascript,Seo,Softwaredesign","1"
"Database,Oraclesql,Plsql","1"
"Activedirectory,Sailpoint,Exceller,Emailcommunication,Analyticalskills,Audit,Accounts","1"
"Sql,Dataanalysis,Python","1"
"Hibernate,Mockito,Docker,Sql,Java,Git,Debugging,Jpa,Mysql,Api,Junit,Rdbms,Maven,Javadeveloper,Jdk,Springframework,Gradle,Springboot","1"
"Python,Storage,Django,Testingtools,Debugging","1"
"Php,Mysql,Html5,","1"
"Fundamentals,Sql,Javascriptdeveloper,Database,Git,Rest,Teamplayer,Javascript,Nosql,Node.Js,Writtencommunication","1"
"Css,Javascript,Shopify,Html,Softwaredeveloper","1"
"Advancedexcel","1"
"Spring,Rest,Java,Mobile,Telecom,Soap,Javadeveloper","1"
"Msexcel,Outlook,Msword,Mspowerpoint","1"
"Reports,Sqlserver,Sql,Intranet,Reportingservices,Procedures","1"
"Officeassistant,Msexcel,Marketresearch,Inventorycontrol,Invoices,Assistant","1"
"Informationtechnology,Restapi,Sql,Spring,Database,Java,Git,Postgresql,Atg,Softwareengineering,Mongodb,Javadeveloper,Messaging,Springboot,Infrastructure","1"
"Github,Python,Mobile,Docker,Git,Java,Devops,Linux,J2Ee,Shellscripting","1"
"Algorithms,Oracle,Softwaredesign,Jsp,Triggers,Java,Xml,J2Ee,Servlets,Datastructures,Objectorientedprogramming,Ejb","1"
"Rest,Xml,Mobile,Json,Problemsolving,Api,Soap","1"
"Devops,Cloudinfrastructure,Ci/Cdprocessesandtools,Automationtools,Shellscripting,Docker,Brewing,Java,Linux,Python,Cloudservices,Groovy","1"
"Javascriptdeveloper,React.Js,Node.Js,Angularjs,Javascript","1"
"Java,Sql","1"
"Xml,Dtdschemas,Xmlschemadefinition,Journals,Xslt,Processing,Compensation","1"
"Spring,Css,Java,Html,Hibernate,Angularjs","1"
"Css,Html5,Seniorsoftwareengineer,Bootstrap,Jquery,Html,Phonegap,Mobile,Problemsolving,Javascript,Angularjs","1"
"Orchestration,Docker,Git,Iam,Devops,Linux,Github,Operatingsystem,Windows,Infrastructure","1"
